Fullstate,State,Type,Bill Number,Year,Elected,MoreDefined,Description,Last Action,curbing,RichardLastAction,Richard Description,Date Signed,Unsure,Very interesting,Notes,election,judicial,governor,lower,upper,less,more,outside,how_much_less,how_much_more,distance_closest_branch,Moralistic,Traditionalistic,RepublicanLegslature,SplitLegislature,Culture,legislativeControl,unified,court_gov_dist,court_lower_dist,court_upper_dist,curbs,elected,partisan,nonpartisan,retention,elected_ideology_gov,elected_ideology_upper,elected_ideology_lower,partisan_ideology_gov,partisan_ideology_upper,partisan_ideology_lower,nonpartisan_ideology_gov,nonpartisan_ideology_upper,nonpartisan_ideology_lower,retention_ideology_gov,retention_ideology_upper,retention_ideology_lower,Professionalization
Missouri,MO,Jurisdiction,HB 1255,2010,Elected,Retention,"Increases the limit in small claims court from $3,000 to $5,000",Died in committee.,1,Introduced,,,,,,MO2010,-0.409643805,0.0635,0.522,0.6565,1,0,1,0.473143805,0,0.473143805,0,1,1,0,Traditionalistic,Democratic,1,0.47314380500000003,0.931643805,1.066143805,4,1,0,0,1,0.47314380500000003,1.066143805,0.931643805,0,0,0,0,0,0,0.47314380500000003,1.066143805,0.931643805,3
Missouri,MO,Structure Changes,HB 1014,2011,Elected,Retention,Creates a five-year pilot program of medical malpractice divisions of the circuit courts. Directs chief justice to select pilot circuit.  Removes limitation on noneconomic damages in actions against health care providers.,In House Judiciary Committee.,0,Introduced,,,,,,MO2011,-0.538453946,0.0635,0.522,0.6565,1,0,1,0.601953946,0,0.601953946,0,1,1,0,Traditionalistic,Democratic,1,0.601953946,1.060453946,1.194953946,7,1,0,0,1,0.601953946,1.194953946,1.060453946,0,0,0,0,0,0,0.601953946,1.194953946,1.060453946,3
Missouri,MO,Salary & Budget,HB 1030,2012,Elected,Retention,"Allows all state agencies. including courts, to refer to the department for the collection of any debt owed to them.",Approved by full House 3/1/12.,0,Passed one chamber,,,,,,MO2012,-0.409643805,0.0635,0.7445,0.684,1,0,1,0.473143805,0,0.473143805,0,1,1,0,Traditionalistic,Democratic,1,0.47314380500000003,1.1541438050000001,1.0936438050000001,8,1,0,0,1,0.47314380500000003,1.0936438050000001,1.1541438050000001,0,0,0,0,0,0,0.47314380500000003,1.0936438050000001,1.1541438050000001,3
Missouri,MO,Structure Changes,HB 309,2013,Elected,Retention,Establishes the Military Veterans and Servicemembers Court Program to provide treatment and intervention to veterans and servicemembers charged or convicted of certain crimes.,Approved by House Veterans Committee 3/13/13.,0,Introduced,,,,,,MO2013,-0.409643805,0.0635,0.7445,0.684,1,0,1,0.473143805,0,0.473143805,0,1,1,0,Traditionalistic,Democratic,1,0.47314380500000003,1.1541438050000001,1.0936438050000001,5,1,0,0,1,0.47314380500000003,1.0936438050000001,1.1541438050000001,0,0,0,0,0,0,0.47314380500000003,1.0936438050000001,1.1541438050000001,3
Missouri,MO,Salary & Budget,HB 1187,2014,Elected,Retention,"Changes the laws regarding fines and court costs for traffic violations in a city, town, village, or county that exceed 30% of its total annual general operating revenue.",Approved by House Crime Prevention and Public Safety Committee 3/6/14.,0,Introduced,,,,,,MO2014,-0.409643805,0.0635,0.7445,0.684,1,0,1,0.473143805,0,0.473143805,0,1,1,0,Traditionalistic,Democratic,1,0.47314380500000003,1.1541438050000001,1.0936438050000001,5,1,0,0,1,0.47314380500000003,1.0936438050000001,1.1541438050000001,0,0,0,0,0,0,0.47314380500000003,1.0936438050000001,1.1541438050000001,3
Missouri,MO,Qualification & Terms,HB 1140,2015,Elected,Retention,Provides no one may serve as a municipal judge and a prosecutor or criminal defense attorney at the same time. Continues to allow municipal judges to serve as judge of several municipalities. Provides no one may serve as judge who is delinquent on back taxes or child support but allows those serving presently to continue.,In House (no committee).,0,Introduced,,,,,,MO2015,-0.409643805,0.0635,0.7445,0.684,1,0,1,0.473143805,0,0.473143805,0,1,1,0,Traditionalistic,Democratic,1,0.47314380500000003,1.1541438050000001,1.0936438050000001,4,1,0,0,1,0.47314380500000003,1.0936438050000001,1.1541438050000001,0,0,0,0,0,0,0.47314380500000003,1.0936438050000001,1.1541438050000001,3
Missouri,MO,Other,HB 1685,2016,Elected,Retention,Allows the presiding judge of certain circuits to appoint a circuit court marshal,Approved by House Select Committee on Judiciary 3/9/16.,0,Introduced,,,,,,MO2016,-0.409643805,0.0635,0.7445,0.684,1,0,1,0.473143805,0,0.473143805,0,1,1,0,Traditionalistic,Democratic,1,0.47314380500000003,1.1541438050000001,1.0936438050000001,10,1,0,0,1,0.47314380500000003,1.0936438050000001,1.1541438050000001,0,0,0,0,0,0,0.47314380500000003,1.0936438050000001,1.1541438050000001,3
Missouri,MO,Qualification & Terms,HB 1012,2017,Elected,Retention,"Allows municipal judges in a municipality with a population of less than 15,000 inhabitants to serve in more than five municipalities at one time",In House (no committee).,0,Introduced,,,,,,MO2017,-0.409643805,0.0635,0.7445,0.684,1,0,1,0.473143805,0,0.473143805,0,1,1,0,Traditionalistic,Democratic,1,0.47314380500000003,1.1541438050000001,1.0936438050000001,6,1,0,0,1,0.47314380500000003,1.0936438050000001,1.1541438050000001,0,0,0,0,0,0,0.47314380500000003,1.0936438050000001,1.1541438050000001,3
Mississippi,MS,Other,HB 1108,2008,Elected,Nonpartisan,Creates specific crime of bribing a judge and sets penalties.,Approved by Governor,0,Enacted,,,,,,MS2008,1.038284846,1.117,0.5655,0.9095,0,0,0,0,0,0,0,0,0,0,Individualistic,Democratic,1,0.07871515399999995,0.47278484600000004,0.12878484600000006,0,1,0,1,0,0.07871515399999995,0.12878484600000006,0.47278484600000004,0,0,0,0.07871515399999995,0.12878484600000006,0.47278484600000004,0,0,0,2
Mississippi,MS,Salary & Budget,HB 1206,2009,Elected,Nonpartisan,Sets State Judicial Salaries as a percentage of specified federal judicial salaries.,Died In Committee 2/3/09.,0,Introduced,,,,,,MS2009,1.038284846,1.117,0.5655,0.9095,0,0,0,0,0,0,0,0,0,0,Individualistic,Democratic,1,0.07871515399999995,0.47278484600000004,0.12878484600000006,5,1,0,1,0,0.07871515399999995,0.12878484600000006,0.47278484600000004,0,0,0,0.07871515399999995,0.12878484600000006,0.47278484600000004,0,0,0,2
Mississippi,MS,Salary & Budget,HB 1316,2010,Elected,Nonpartisan,"Provides that where the salaries of county supervisors are increased, the salaries of justice court judges will not be automatically increased but must be approved separately.",Died in committee.,0,Introduced,,,,,,MS2010,1.038284846,1.1305,0.6385,0.929,0,0,0,0,0,0,0,0,0,0,Individualistic,Democratic,1,0.09221515400000002,0.3997848460000001,0.10928484599999999,4,1,0,1,0,0.09221515400000002,0.10928484599999999,0.3997848460000001,0,0,0,0.09221515400000002,0.10928484599999999,0.3997848460000001,0,0,0,2
Mississippi,MS,Selection,HB 1,2011,Elected,Nonpartisan,Changes date for election of all judges and other officials to Saturday.,In House Apportionment and Elections Committee.,0,Introduced,,,,,,MS2011,0.941538672,1.1305,0.6385,0.929,0,0,0,0,0,0,0,0,0,0,Individualistic,Democratic,1,0.1889613280000001,0.303038672,0.012538671999999917,7,1,0,1,0,0.1889613280000001,0.012538671999999917,0.303038672,0,0,0,0.1889613280000001,0.012538671999999917,0.303038672,0,0,0,2
Mississippi,MS,Selection,HB 133 (Constitutional Amendment),2012,Elected,Nonpartisan,Provides that justices and justices of the appellate courts are to be initially appointed by the Governor with Senate confirmation. Provides for reappointment and reconfirmation for subsequent terms.,In House Judiciary A Committee.,0,Introduced,,,,,,MS2012,1.038284846,,0.6715,0.751,0,,0,0,0,0,0,0,0,0,Individualistic,Democratic,1,,0.36678484600000005,0.28728484600000004,2,1,0,1,0,,0.28728484600000004,0.36678484600000005,,0,0,,0.28728484600000004,0.36678484600000005,,0,0,2
Mississippi,MS,Other,HB 1008,2013,Elected,Nonpartisan,Prohibits filing of false liens and UCC filings on judges.,Approved by full House 3/8/13. To Governor for approval.,0,Passed Legislature,,,,,,MS2013,1.038284846,,0.6715,0.751,0,,0,0,0,0,0,0,1,0,Individualistic,Democratic,1,,0.36678484600000005,0.28728484600000004,4,1,0,1,0,,0.28728484600000004,0.36678484600000005,,0,0,,0.28728484600000004,0.36678484600000005,,0,0,2
Mississippi,MS,Other,HB 1185,2014,Elected,Nonpartisan,Increases number of judges larger municipal courts may have.,Approved by full Senate 3/5/14. To Governor for signature.,0,Passed Legislature,,,,,,MS2014,1.038284846,,0.6715,0.751,0,,0,0,0,0,0,0,1,0,Individualistic,Democratic,1,,0.36678484600000005,0.28728484600000004,8,1,0,1,0,,0.28728484600000004,0.36678484600000005,,0,0,,0.28728484600000004,0.36678484600000005,,0,0,2
Mississippi,MS,Selection,HB 150,2015,Elected,Nonpartisan,Allows for recall of judges and all other elected officials.,Prefiled.,1,Introduced,,,,,,MS2015,1.038284846,,0.6715,0.751,0,,0,0,0,0,0,0,1,0,Individualistic,Democratic,1,,0.36678484600000005,0.28728484600000004,5,1,0,1,0,,0.28728484600000004,0.36678484600000005,,0,0,,0.28728484600000004,0.36678484600000005,,0,0,2
Mississippi,MS,Other,HB 104,2016,Elected,Nonpartisan,"Allows for recall of all elected officials, including judges.",In House Apportionment and Elections Committee.,1,Introduced,,,,,,MS2016,1.038284846,,0.6715,0.751,0,,0,0,0,0,0,0,1,0,Individualistic,Democratic,1,,0.36678484600000005,0.28728484600000004,1,1,0,1,0,,0.28728484600000004,0.36678484600000005,,0,0,,0.28728484600000004,0.36678484600000005,,0,0,2
Mississippi,MS,Structure Changes,HB 1203,2017,Elected,Nonpartisan,Authorizes and sets certification for mental health courts.,In House Public Health and Human Services Committee.,0,Introduced,,,,,,MS2017,1.038284846,,0.6715,0.751,0,,0,0,0,0,0,0,1,0,Individualistic,Democratic,1,,0.36678484600000005,0.28728484600000004,4,1,0,1,0,,0.28728484600000004,0.36678484600000005,,0,0,,0.28728484600000004,0.36678484600000005,,0,0,2
Montana,MT,Salary & Budget,HB 639,2009,Elected,Nonpartisan,"Requires courts, judicial agencies and all governmental entities accept gold and silver coinage or ""electronic gold currency"" as payment.",Died when legislature adjourned 4/28/09.,1,Introduced,,,,,,MT2009,-1.008412848,0.046,0.5185,-0.762,1,0,1,0.246412848,0,0.246412848,0,0,0,1,Individualistic,0,0,1.0544128480000001,1.526912848,0.24641284800000007,5,1,0,1,0,1.0544128480000001,0.24641284800000007,1.526912848,0,0,0,1.0544128480000001,0.24641284800000007,1.526912848,0,0,0,1
Montana,MT,Other,D 311,2011,Elected,Nonpartisan,"Requires that, while the executive branch's Department of Administration shall manage workers compensation insurance coverage, the management of coverage for the legislative and the judicial branches must include review and coordination with each branch.",Draft Died in Process.,0,Introduced,,,,,,MT2011,-1.127098474,-1.134,0.795,0.8895,0,0,0,0,0,0,0,0,0,1,Individualistic,0,0,0.006901525999999825,1.9220984740000002,2.0165984740000003,8,1,0,1,0,0.006901525999999825,2.0165984740000003,1.9220984740000002,0,0,0,0.006901525999999825,2.0165984740000003,1.9220984740000002,0,0,0,1
Montana,MT,Salary & Budget,D. 1077,2013,Elected,Nonpartisan,"Permits county governing body to pay the clerk of the district court and justice of the peace an extra $2,000 base salary above that of clerks in other counties.",Drafted.,0,Introduced,,,,,,MT2013,-1.127098474,,1.1045,-0.173,1,,1,0.954098474,0,0.954098474,0,0,1,0,Individualistic,Democratic,1,,2.231598474,0.954098474,1,1,0,1,0,,0.954098474,2.231598474,,0,0,,0.954098474,2.231598474,,0,0,1
Montana,MT,Selection,D. 1175,2015,Elected,Nonpartisan,Ends elections for Supreme Court. Requires justices be appointed by governor and confirmed by Senate.,Draft requested.,1,Introduced,,,,,,MT2015,-1.127098474,,1.1045,-0.173,1,,1,0.954098474,0,0.954098474,0,0,1,0,Individualistic,Democratic,1,,2.231598474,0.954098474,,1,0,1,0,,0.954098474,2.231598474,,0,0,,0.954098474,2.231598474,,0,0,1
Montana,MT,Selection,HB 636,2017,Elected,Nonpartisan,Creates supreme court candidate public forum program to host candidate forums throughout state.,In House Judiciary Committee.,0,Introduced,,,,,,MT2017,-1.127098474,,1.1045,-0.173,1,,1,0.954098474,0,0.954098474,0,0,1,0,Individualistic,Democratic,1,,2.231598474,0.954098474,1,1,0,1,0,,0.954098474,2.231598474,,0,0,,0.954098474,2.231598474,,0,0,1
North Carolina,NC,Rule Making Authority,HB 2542,2008,Elected,Partisan,"Ethics Reform Package. Specifies Chief Justice to designate 1-4 liaison personnel to lobby for legislative action for all offices, conferences, commissions, and other agencies within the judiciary.",Signed into law by Governor.,0,Enacted,,,,,,NC2008,0.157757497,,-0.121,-0.115,0,,0,0,0,0,1,0,0,0,Moralistic,Democratic,1,,0.27875749699999997,0.272757497,0,1,1,0,0,,0.272757497,0.27875749699999997,,0.272757497,0.27875749699999997,,0,0,,0,0,3
North Carolina,NC,Salary & Budget,HB 1172,2009,Elected,Partisan,ORIGINAL: Authorizes Chief Justice to create a voluntary furlough program for judicial employees. Provides that employees would be entitled to the benefits provided to State employees. AMENDED: School Administrators Salaries.,Signed into law by Governor 8/7/09.,0,Enacted,,2009-08-07T00:00:00Z,,,,NC2009,0.157757497,,-0.121,-0.115,0,,0,0,0,0,1,0,0,0,Moralistic,Democratic,1,,0.27875749699999997,0.272757497,3,1,1,0,0,,0.272757497,0.27875749699999997,,0.272757497,0.27875749699999997,,0,0,,0,0,3
North Carolina,NC,Qualification & Terms,HB 1398,2010,Elected,Partisan,"Provides that the Chief Justice of the Supreme Court shall designate a judge as senior resident superior court judge to serve in that capacity at the pleasure of the Chief Justice. (Currently, based on most continuous service as a regular resident superior court judge in the district.)",Signed into law by Governor 7/20/10.,0,Enacted,,2010-07-20T00:00:00Z,,,,NC2010,0.24282952,-0.5085,-0.1175,-0.1465,0,1,1,0,0.36032952,0.36032952,1,0,0,0,Moralistic,Democratic,1,0.75132952,0.36032951999999996,0.38932952,0,1,1,0,0,0.75132952,0.38932952,0.36032951999999996,0.75132952,0.38932952,0.36032951999999996,0,0,0,0,0,0,3
North Carolina,NC,Structure Changes,HB 112,2011,Elected,Partisan,Partial realignment of superior court districts.,Approved by Senate Committee on Judiciary I 6/9/11.,0,Introduced,,,,,,NC2011,0.157757497,-0.5085,-0.1175,-0.1465,0,1,1,0,0.275257497,0.275257497,1,0,0,0,Moralistic,Democratic,1,0.6662574969999999,0.275257497,0.304257497,9,1,1,0,0,0.6662574969999999,0.304257497,0.275257497,0.6662574969999999,0.304257497,0.275257497,0,0,0,0,0,0,3
North Carolina,NC,Rule Making Authority,HB 517,2012,Elected,Partisan,AS AMENDED: Creates position of chief magistrate. Provides chief district judge may appoint full time magistrate for county to serve as chief magistrate at chief district judges pleasure. Modifies current method(s) for discipline of magistrates. Allows resident superior court judge to give notice in cases where defendant has not been tried for 9 months after indictment to hold a trial conference.,House does not concur with amendment 6/5/12. Conference committee appointed.,0,Passed one chamber,,,,,,NC2012,0.157757497,,0.726,0.6195,0,,0,0,0,0,1,0,0,0,Moralistic,Democratic,1,,0.568242503,0.4617425030000001,1,1,1,0,0,,0.4617425030000001,0.568242503,,0.4617425030000001,0.568242503,,0,0,,0,0,3
North Carolina,NC,Qualification & Terms,HB 12,2013,Elected,Partisan,Increases mandatory retirement age from 72 to 75.,In House Judiciary A Committee.,0,Introduced,,,,,,NC2013,0.157757497,,0.726,0.6195,0,,0,0,0,0,1,0,1,0,Moralistic,Democratic,1,,0.568242503,0.4617425030000001,16,1,1,0,0,,0.4617425030000001,0.568242503,,0.4617425030000001,0.568242503,,0,0,,0,0,3
North Carolina,NC,Other,HB 1078,2014,Elected,Partisan,"Phases out the use of special superior court judges. Provides for appointment of business court judges by the governor in consultation with the chief justice. Provides for the renewed use of emergency superior court judges, as recommended by the legislative research commission's committee on judicial efficiency and effective administration of justice.",In House Appropriations Committee.,0,Introduced,,,,,,NC2014,0.157757497,,0.726,0.6195,0,,0,0,0,0,1,0,1,0,Moralistic,Democratic,1,,0.568242503,0.4617425030000001,14,1,1,0,0,,0.4617425030000001,0.568242503,,0.4617425030000001,0.568242503,,0,0,,0,0,3
North Carolina,NC,Salary & Budget,HB 192,2015,Elected,Partisan,"ORIGINAL: Directs AOC to create ""compliance cost"" online system for payment of violations of specified traffic and motor vehicle laws. SUBSTITUTE: Same but also includes any criminal case where the defendant pleads guilty or nolo contendere. AMENDED: Same, but changes fees for citation from $50 to $50 if paid in person, or $10 if paid for through the system for electronic payment established by the Administrative Office of the Courts.",Amended by full House 6/9/2015.,0,Passed one chamber,,,,,,NC2015,0.157757497,,0.726,0.6195,0,,0,0,0,0,1,0,1,0,Moralistic,Democratic,1,,0.568242503,0.4617425030000001,2,1,1,0,0,,0.4617425030000001,0.568242503,,0.4617425030000001,0.568242503,,0,0,,0,0,3
North Carolina,NC,Other,HB 1148,2016,Elected,Partisan,"Bans carrying of firearms into courthouses, but only those portions of a courthouse used by the courts.",In House Rules Committee.,0,Introduced,,,,,,NC2016,0.157757497,,0.726,0.6195,0,,0,0,0,0,1,0,1,0,Moralistic,Democratic,1,,0.568242503,0.4617425030000001,2,1,1,0,0,,0.4617425030000001,0.568242503,,0.4617425030000001,0.568242503,,0,0,,0,0,3
North Carolina,NC,Selection,HB 100,2017,Elected,Partisan,Returns Superior and District Court races to partisan races.,Senate conccurred with House Veto Override 3/23/17. Bill ratified.,1,Veto Override,,2017-03-23T00:00:00Z,,,,NC2017,0.157757497,,0.726,0.6195,0,,0,0,0,0,1,0,1,0,Moralistic,Democratic,1,,0.568242503,0.4617425030000001,5,1,1,0,0,,0.4617425030000001,0.568242503,,0.4617425030000001,0.568242503,,0,0,,0,0,3
North Dakota,ND,Salary & Budget,HB 1148,2009,Elected,Nonpartisan,Permits state auditor to conduct audit with respect to clerk of district court services provided by a county upon the request of the state court administrator.,Signed into law by Governor 4/16/09.,0,Enacted,,2009-04-16T00:00:00Z,,,,ND2009,1.200694031,0.1745,0.954,0.831,0,1,1,0,0.246694031,0.246694031,1,0,1,0,Moralistic,Democratic,1,1.0261940310000002,0.2466940310000001,0.3696940310000001,1,1,0,1,0,1.0261940310000002,0.3696940310000001,0.2466940310000001,0,0,0,1.0261940310000002,0.3696940310000001,0.2466940310000001,0,0,0,1
North Dakota,ND,Salary & Budget,HB 1064,2011,Elected,Nonpartisan,Strikes provision that certain court fees must be used *to contract* for indigent defense.,Approved by full Senate 3/4/11. To Governor for approval.,0,Passed Legislature,,,,,,ND2011,1.200694031,1.245,0.821,0.831,0,0,0,0,0,0,1,0,1,0,Moralistic,Democratic,1,0.044305969000000056,0.3796940310000001,0.3696940310000001,0,1,0,1,0,0.044305969000000056,0.3696940310000001,0.3796940310000001,0,0,0,0.044305969000000056,0.3696940310000001,0.3796940310000001,0,0,0,1
North Dakota,ND,Rule Making Authority,HB 1073,2013,Elected,Nonpartisan,Grants supreme court power to declare judicial emergencies. Allows for supreme court to toll statutes/deadlines. Does not allow for tolling or extension of deadlines or requirements imposed by U.S. or North Dakota constitution.,Approved by Senate Judiciary Committee 3/6/13. Approved by full Senate 3/7/13. To Governor for signature.,0,Passed Legislature,,,,,,ND2013,1.200694031,1.326,1.04,0.8705,0,0,0,0,0,0,1,0,1,0,Moralistic,Democratic,1,0.12530596900000002,0.16069403100000001,0.330194031,2,1,0,1,0,0.12530596900000002,0.330194031,0.16069403100000001,0,0,0,0.12530596900000002,0.330194031,0.16069403100000001,0,0,0,1
North Dakota,ND,Structure Changes,HB 1076,2015,Elected,Nonpartisan,Extends authorization for temporary court of appeals until 2020.,"Signed by Governor, became law 3/23/2015.",0,Enacted,,2015-03-23T00:00:00Z,,,,ND2015,1.200694031,1.326,1.04,0.8705,0,0,0,0,0,0,1,0,1,0,Moralistic,Democratic,1,0.12530596900000002,0.16069403100000001,0.330194031,1,1,0,1,0,0.12530596900000002,0.330194031,0.16069403100000001,0,0,0,0.12530596900000002,0.330194031,0.16069403100000001,0,0,0,1
North Dakota,ND,Other,HB 1313,2017,Elected,Nonpartisan,ORIGINAL: Provides Judicial Conduct Commission members to be selected by state National Guard Adjutant General. Provides all members must be active or retired military members. AMENDED: Alters number and composition of Commission's hearing panels.,Rejected by full House 2/3/17.,0,Introduced,,,,,,ND2017,1.200694031,1.326,1.04,0.8705,0,0,0,0,0,0,1,0,1,0,Moralistic,Democratic,1,0.12530596900000002,0.16069403100000001,0.330194031,1,1,0,1,0,0.12530596900000002,0.330194031,0.16069403100000001,0,0,0,0.12530596900000002,0.330194031,0.16069403100000001,0,0,0,1
Nebraska,NE,Structure Changes,LB 1014,2008,Elected,Retention,"Grants Supreme Court authority to determine by majority vote in which judicial district a judicial vacancy should be filled; Legislature would continue to set by statute the total number of judges. District courts would no longer act as trial courts when hearing small claims appeals. Grants power to appoint child support referees and civil equity matters. Permits videoconferencing and teleconferences for non-evidentiary and evidentiary hearings. Requires Presiding Judges of the District and County Courts create an annual plan on how to assign between the courts cases involving domestic relations matters and certain felonies. Allows Supreme Court flexibility in compensation for retired judges called back into service to hear cases on a temporary basis. (Bill as amended by committee, merges provisions from several others not listed here, see committee statement) . Approved as amended by Judiciary committee.",On Senate floor,0,Introduced,,,,,,NE2008,-0.205060586,0.907,,0.292,1,0,1,0.497060586,0,0.497060586,1,0,,,Moralistic,,,1.1120605860000001,,0.49706058599999997,0,1,0,0,1,1.1120605860000001,0.49706058599999997,,0,0,,0,0,,1.1120605860000001,0.49706058599999997,,3
Nebraska,NE,Salary & Budget,LB 333,2009,Elected,Retention,"Creates Supreme Court Access to Justice Cash Fund, to be administered by the State Court Administrator for statewide interpreter services in the courts and probation system and access to justice for indigent and pro se individuals who appear  in court. Creates an access to justice fee of one dollar for each case filed in state trial or appellate courts.",Died when legislature adjourned 6/2/09.,0,Introduced,,,,,,NE2009,-0.205060586,0.907,,0.292,1,0,1,0.497060586,0,0.497060586,1,0,,,Moralistic,,,1.1120605860000001,,0.49706058599999997,0,1,0,0,1,1.1120605860000001,0.49706058599999997,,0,0,,0,0,,1.1120605860000001,0.49706058599999997,,3
Nebraska,NE,Salary & Budget,LB 1104,2010,Elected,Retention,"Changes salaries of Supreme Court (placeholder bill, current version replaces salary with ""XXX"").",Indefinitely postponed by Senate Judiciary Committee 4/14/10.,0,Introduced,,,,,,NE2010,-0.205060586,0.907,,0.292,1,0,1,0.497060586,0,0.497060586,1,0,,,Moralistic,,,1.1120605860000001,,0.49706058599999997,1,1,0,0,1,1.1120605860000001,0.49706058599999997,,0,0,,0,0,,1.1120605860000001,0.49706058599999997,,3
Nebraska,NE,Structure Changes,LB 16,2011,Elected,Retention,Partially redistricts judicial districts.,Withdrawn.,0,Introduced,,,,,,NE2011,-0.205060586,0.907,,0.292,1,0,1,0.497060586,0,0.497060586,1,0,,,Moralistic,,,1.1120605860000001,,0.49706058599999997,2,1,0,0,1,1.1120605860000001,0.49706058599999997,,0,0,,0,0,,1.1120605860000001,0.49706058599999997,,3
Nebraska,NE,Selection,LB 1166,2012,Elected,Retention,Permits clerk of district court to be converted from elected position to one appointed by county board.,Withdrawn.,0,Introduced,,,,,,NE2012,-0.205060586,0.907,,0.3615,1,0,1,0.566560586,0,0.566560586,1,0,,,Moralistic,,,1.1120605860000001,,0.566560586,2,1,0,0,1,1.1120605860000001,0.566560586,,0,0,,0,0,,1.1120605860000001,0.566560586,,3
Nebraska,NE,Other,LB 103,2013,Elected,Retention,"Changes provisions relating to judges' powers at chambers. Provides a judge in civil case may order, where party is incarcerated, use of telephonic or videoconferencing.",Approved by full Senate 5/2/13. To Governor for signature.,0,Passed Legislature,,,,,,NE2013,-0.205060586,0.907,,0.3615,1,0,1,0.566560586,0,0.566560586,1,0,,,Moralistic,,,1.1120605860000001,,0.566560586,0,1,0,0,1,1.1120605860000001,0.566560586,,0,0,,0,0,,1.1120605860000001,0.566560586,,3
Nebraska,NE,Structure Changes,LB 1150,2014,Elected,Retention,Authorizes creation of veterans and servicemembers court programs subject to rules established by supreme court.,In Senate Judiciary Committee.,0,Introduced,,,,,,NE2014,-0.205060586,0.907,,0.3615,1,0,1,0.566560586,0,0.566560586,1,0,,0,Moralistic,Democratic,1,1.1120605860000001,,0.566560586,0,1,0,0,1,1.1120605860000001,0.566560586,,0,0,,0,0,,1.1120605860000001,0.566560586,,3
Nebraska,NE,Other,LB 15,2015,Elected,Retention,Requires the Supreme Court to provide standards and provide and change duties for and compensation of guardians ad litem.,Approved by full Senate 4/23/2015.,0,Passed one chamber,,,,,,NE2015,-0.205060586,0.907,,0.3615,1,0,1,0.566560586,0,0.566560586,1,0,,,Moralistic,,,1.1120605860000001,,0.566560586,0,1,0,0,1,1.1120605860000001,0.566560586,,0,0,,0,0,,1.1120605860000001,0.566560586,,3
Nebraska,NE,Salary & Budget,LB 297,2016,Elected,Retention,Changes the salaries of Supreme Court judges.,Indefinitely postponed 1/11/16.,0,Introduced,,,,,,NE2016,-0.205060586,0.907,,0.3615,1,0,1,0.566560586,0,0.566560586,1,0,,0,Moralistic,Democratic,1,1.1120605860000001,,0.566560586,1,1,0,0,1,1.1120605860000001,0.566560586,,0,0,,0,0,,1.1120605860000001,0.566560586,,3
Nebraska,NE,Selection,LB 111,2017,Elected,Retention,Provides for nonpartisan election of county officers including clerks of court.,"In Senate Government, Military and Veterans Affairs Committee.",0,Introduced,,,,,,NE2017,-0.205060586,0.907,,0.3615,1,0,1,0.566560586,0,0.566560586,1,0,,0,Moralistic,Democratic,1,1.1120605860000001,,0.566560586,1,1,0,0,1,1.1120605860000001,0.566560586,,0,0,,0,0,,1.1120605860000001,0.566560586,,3
New Hampshire,NH,Jurisdiction,CACR 33,2008,Appointed,Appointment,"Specifies legislature alone shall define standards for education, determine the level of state funding thereof, etc.",Hearing held and committee declared inexpedient to legislate,1,Introduced,,,,,,NH2008,-0.822338636,-0.988,-1.0415,-0.774,0,0,0,0,0,0,1,0,0,0,Moralistic,Democratic,1,0.16566136399999998,0.21916136400000008,0.04833863599999999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
New Hampshire,NH,Selection,CACR 6 (Constitutional Amendment),2009,Appointed,Appointment,Requires clerks of the probate court shall be appointed instead of elected.,Voted Inexpedient to Legislate by Senate Judiciary Committee 2/11/09.,0,Introduced,,,,,,NH2009,-0.909864645,-0.988,-1.0415,-0.774,0,0,0,0,0,0,1,0,0,0,Moralistic,Democratic,1,0.07813535500000002,0.13163535500000012,0.13586464499999995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
New Hampshire,NH,Rule Making Authority,CACR 20 (Constitutional Amendment),2010,Appointed,Appointment,"Repeals provision that ""The rules so promulgated (by the chief justice for the governing of the administration of the courts) shall have the force and effect of law.""",Rejected by Judiciary Committee 3/3/10.,0,Introduced,,,,,,NH2010,-1.008980846,-0.988,-0.4775,-0.967,1,0,1,0.020980846,0,0.020980846,1,0,0,0,Moralistic,Democratic,1,0.020980846000000053,0.531480846,0.04198084600000007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
New Hampshire,NH,Qualification & Terms,CACR 11 (Constitutional Amendment),2011,Appointed,Appointment,"Sets 5 year terms for judges (currently, they serve during good behavior until age 70).",Rejected by House Judiciary Committee 11/2/11. Carried over to 2012 session.,1,Introduced,,,,,,NH2011,-1.020571038,-0.988,-0.4775,-0.967,1,0,1,0.032571038,0,0.032571038,1,0,0,0,Moralistic,Democratic,1,0.03257103799999994,0.5430710379999999,0.05357103799999996,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
